Primary Asset ID,Linked ID Used,Issue Name,Coupon,Maturity Date,AB Price Currency,User Entered By,Price,Provider,As Of Date,Ultimate Source,Effective Date,Investment Type,Issue Type,Held By Fund,BP Level,Price Source,Program Type,Accrual Type,Investment Type Description,Vendor Price,Country Of Origin,Vendor Currency,Issue Type Description,Update Date,Program Type Description,Bid Price,Restricted,Bid Provider,Underlying Category Description,Bid Update Date,Bid Update Source,Mid Price,Mid Provider,Mid Update Date,Mid Update Source,Vendor Classification 1,Vendor Classification 2,Vendor Classification 3,Vendor Classification 4,Volume,Underlying Category,Moody Ratings,S&P Ratings,Fitch Ratings,DBRS Ratings,Internal Ratings,BP Rule Number,Ask Price,Ask Provider,Ask Update Date,Ask Update Source,FAS Rule Number,FAS Level Comments,FAS Override Flag,Issuer Type,Source Name,ISIN,CUSIP,SEDOL,Ticker,Vendor Identifier,Issuer Type Description,User,Environment,Cycle,Report Run date,Issue Short Name,Ultimate Source Description,Country Of Issue,Risk Country,Exchange,Camra Cusip,ADP Number,Fund ID,CINS,Calypso ID,Expanded Ticker,Calypso Ref ID,Reuters Instrument Code,External Pool ID,Dummy ID Indicator,Bloomberg Global ID,Bloomberg ID,Bloomberg Uniq Sec ID,Talf Loan ID,Wso Loanx ID,Spintl ID,Srm ID,Lz ID,IS Cash,First Mastered Cycle,Vendor Evaluated Price,Include In Custodian Feed,Evaluated Price,Illiquid Date,Actively Held Flag,Vendor Commentary,Clean/Dirty Flag,Inflation flag,Factor,Clean Bid,Dirty Bid,Halt/Suspension Flag,Trade indirect,Contributors,Shares outstanding (Vendor),Exchange Code (Vendor),Vendor Stale Count,Vendor Stale Commentary,Vendor Variance Commentary,Vendor Liquidity Score,Class,Roll Price Day Count
IS10O38,,IRS #504168 PAY FIXED 2.426 IRSLV504168 CME,2.426,12/29/2034,USD,CALYPSO,100.221695,CALYPSO,3/31/2022,CALYPSO,3/31/2022,DV,SWAP,FALSE,2,ABPRICE,,PER,Derivatives,100.221695,US,USD,Swap,3/31/2022,,,,,INTEREST RATE,,,,,,,,,,,,INTRATE,,,,,,26,,,,,5A-DV,Derivative SWAPS priced by vendor,0,C,AB Best Price,,,IS10O38,,IS10O38,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,IRS #504168 PAY FIXED 2.426,Calypso,US,US,CME,IS10O3890,,,,636566,,IRSLV504168,,,Y,,,,,,,LZ006322999,LZ006322999,FALSE,EarlyUS,100.221695,FALSE,100.221695,,TRUE,,,,,,,,,,,,,,,,,0
IS1ZGC6,,CMBX.NA.A.6 CDSS 523620 CMBX-A-523620,2,5/11/2063,USD,CALYPSO,91.9,CALYPSO,3/31/2022,CALYPSO,3/31/2022,DV,SWAP,FALSE,2,ABPRICE,,PER,Derivatives,91.9,US,USD,Swap,3/31/2022,,,,,Credit Default Sell,,,,,,,,,,,,CDSS,,,,,BBB,26,,,,,5A-DV,Derivative SWAPS priced by vendor,0,C,AB Best Price,,,IS1ZGC6,,IS1ZGC6,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,CMBX.NA.A.6 CDSS 523620,Calypso,US,US,OTC,,,,,973510,,CMBX-A-523620,,,Y,,,,,,,LZ008201474,LZ008201474,FALSE,EarlyUS,91.9,FALSE,91.9,,TRUE,,,,,,,,,,,,,,,,,0
78081T104,,ROYCE GLOBAL VALUE TRUST,,,USD,IDSI216,11.36,IDSI216,3/31/2022,IDSI216,3/31/2022,EQ,CLFD,FALSE,0,ABPRICE,,,Equity,11.36,US,USD,Closed End Fund,3/31/2022,,11.32,,IDSI216,,3/31/2022,IDSI216,11.335,IDSI216,3/31/2022,IDSI216,Mutual or investment trust fund,Common,Investment fund (closed end),,8776,EQ,,,,,,28,11.35,IDSI216,3/31/2022,IDSI216,10A-EQ,"Mutual Fund, if fund is registered, level 1. If fund is not registered, no level is required per the FASB",0,C,AB Best Price,US78081T1043,78081T104,BFCBLY6,RGT,78081T104,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,ROYCE GLOBAL VALUE TRUST,IDSI 216,US,US,NYSE,,R0177040,,,,RGT US,,,,N,BBG004SJPGH8,,EQ0000000030864551,,,8643813,LZ005604926,LZ005604926,FALSE,EarlyUS,11.36,FALSE,11.36,,FALSE,,,,,,,,,,,New York Stock Exchange equity or International Securities Exchange option,,,,,,0
94987W513,,WELLS FARGO SPEC M/C VAL-R6,,,USD,System Unpriced Roll,51.91,SRM_COST,8/25/2021,SRM_COST,3/31/2022,EQ,OPFD,FALSE,0,ABPRICE,,,Equity,51.91,US,USD,Open End Fund,8/25/2021,,,,,,,,,,,,,,,,,EQ,,,,,,28,,,,,1111E-EQ,RESEARCH SRM Cost Price,0,C,AB Best Price,US94987W5132,94987W513,BBPJ9B2,WFPRX,94987W513,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,WELLS FARGO SPEC M/C VAL-R6,SRM Security Initial Price,US,US,NASDAQ,,W0086320,,,,WFPRX US,,,,N,,,,,,13002451,LZ008843317,LZ008843317,FALSE,EarlyUS,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,156
AK47342,,AB FINANCIAL SERVICES OPPORTUNITIES DELAWARE FUND SERIES 1 CLOSE 20,,,USD,System Unpriced Roll,1,SRM_COST,4/19/2021,SRM_COST,3/31/2022,EQ,OPFD,FALSE,0,ABPRICE,,,Equity,1,US,USD,Open End Fund,4/19/2021,,,,,,,,,,,,,,,,,EQ,,,,,,28,,,,,1111E-EQ,RESEARCH SRM Cost Price,0,C,AB Best Price,,,AK47342,AK47342,AK47342,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,AB FINANCIAL SERVICES,SRM Security Initial Price,US,US,OTC,,8AK11650,,,,,,,,Y,,,,,,12786673,LZ008730924,LZ008730924,FALSE,EarlyUS,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,248
74441N101,,PGIM JENNISON SMALL COMP-A,,,USD,System Unpriced Roll,19.73,SRM_COST,8/4/2020,SRM_COST,3/31/2022,EQ,OPFD,FALSE,0,ABPRICE,,,Equity,19.73,US,USD,Open End Fund,8/4/2020,,,,,,,,,,,,,,,,,EQ,,,,,,28,,,,,1111E-EQ,RESEARCH SRM Cost Price,0,C,AB Best Price,US74441N1019,74441N101,B3LZ6R3,PGOAX,74441N101,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,PGIM JENNISON SMALL COMP-A,SRM Security Initial Price,US,US,NASDAQ,,P0277520,,,,PGOAX US,,,,N,,,,,,12359432,CI80050SS,CI80050SS,FALSE,EarlyUS,,FALSE,,,FALSE,,,,,,,,,,,,,,,,A,432
25272KAK9,,DELL INTERNATIONAL LLC / EMC C,6.02,6/15/2026,USD,BMGNAMR,108.502175,BMGBVAL,3/31/2022,BMGBVAL,3/31/2022,FI,NOTE,FALSE,2,ABPRICE,,PER,Debt,108.502175,US,USD,Note,3/31/2022,,108.502175,,BMG_BVAL,,3/31/2022,BMG_BVAL,108.528273,BMG_BVAL,3/31/2022,BMG_BVAL,Corporate,PRIV PLACEMENT,,Investment Grade Corporate,,,Baa3,BBB,BBB,,,13,108.554371,BMG_BVAL,3/31/2022,BMG_BVAL,2AA-FI,Corporate Bonds; Vendor Priced,0,C,AB Best Price,US25272KAK97,25272KAK9,BD96MH0,,BBG00CX3WK00,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,DELL INTERNATIONAL LLC / EMC C,Bloomberg BVAL,US,US,OTC,25272KAK9,5BGVVH20,,,,,,,,N,BBG00CX3WK00,LW1384012,COLW1384012,,,9802989,LZ006504574,LZ006504574,FALSE,EarlyUS,,FALSE,,,FALSE,BVAL Bid Score: 10,,,,,,,,18,,TRACE,,,,70,,0
29717PAQ0,,ESSEX PORTFOLIO LP,3.375,4/15/2026,USD,BMGNAMR,100.090799,BMGBVAL,3/31/2022,BMGBVAL,3/31/2022,FI,NOTE,FALSE,2,ABPRICE,,PER,Debt,100.090799,US,USD,Note,3/31/2022,,100.090799,,BMG_BVAL,,3/31/2022,BMG_BVAL,100.143741,BMG_BVAL,3/31/2022,BMG_BVAL,Corporate,GLOBAL,,Investment Grade Corporate,,,Baa1,BBB+,WD,,,13,100.196683,BMG_BVAL,3/31/2022,BMG_BVAL,2AA-FI,Corporate Bonds; Vendor Priced,0,C,AB Best Price,US29717PAQ00,29717PAQ0,AF95658,,BBG00CMNNLQ8,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,ESSEX PORTFOLIO LP,Bloomberg BVAL,US,US,OTC,29717PAQ0,50707300,,,,,,,,N,BBG00CMNNLQ8,JK6840587,COJK6840587,,,,LZ006450400,LZ006450400,FALSE,EarlyUS,,FALSE,,,TRUE,BVAL Bid Score: 9,,,,,,,,9,,NEW YORK,,,,65,,0
57584YM89,,MASSACHUSETTS ST DEV FIN AGY R REF-LASELL UNIVERSITY,4,7/1/2031,USD,MULLERU,101.308,MULLERU,3/31/2022,MULLERU,3/31/2022,FI,BOND,TRUE,2,ABPRICE,,PER,Debt,101.308,US,USD,Bond,3/31/2022,,,,,,,,,,,,,,,,,,,BB+,,,BB+,25,,,,,1AA-FI,Municipal Bonds; Vendor Priced,0,L,AB Best Price,US57584YM893,57584YM89,EA68DM7,,57584YM89,Local Government,AC\epmprd_svc,,EarlyUS,3/31/2022,MASSACHUSETTS ST DEV FIN AGY R,Muller Full Muni Universe,US,US,OTC,57584YM89,3BVLQH20,,,,,,,,N,BBG011768XW9,,FF0010166F2,,,,CI8006GB6,CI8006GB6,FALSE,EarlyUS,101.308,FALSE,101.308,,TRUE,,,,,,,,,,,,,,,,,0
386475FP7,,GRAND STRAND SC WTR & SWR AUTH,5,6/1/2025,USD,MULLERU,109.349,MULLERU,3/31/2022,MULLERU,3/31/2022,FI,BOND,FALSE,2,ABPRICE,,PER,Debt,109.349,US,USD,Bond,3/31/2022,,,,,,,,,,,,,,,,,,,AA+,,,AA+,25,,,,,1AA-FI,Municipal Bonds; Vendor Priced,0,L,AB Best Price,US386475FP70,386475FP7,EA6EBW1,,386475FP7,Local Government,AC\epmprd_svc,,EarlyUS,3/31/2022,GRAND STRAND SC WTR & SWR AUTH,Muller Full Muni Universe,US,US,OTC,386475FP7,3BRQQK90,,,,,,,,N,BBG00N0NKND1,,FF000FAFEF9,,,,CI8006P47,CI8006P47,FALSE,EarlyUS,109.349,FALSE,109.349,,FALSE,,,,,,,,,,,,,,,,,0
981306QL0,,WORCESTER MA REF,5,11/1/2026,USD,MULLERU,110.366,MULLERU,3/31/2022,MULLERU,3/31/2022,FI,BOND,FALSE,2,ABPRICE,,PER,Debt,110.366,US,USD,Bond,3/31/2022,,,,,,,,,,,,,,,,,,Aa3,,,,AA-,25,,,,,1AA-FI,Municipal Bonds; Vendor Priced,0,L,AB Best Price,US981306QL09,981306QL0,EA65L02,,981306QL0,Local Government,AC\epmprd_svc,,EarlyUS,3/31/2022,WORCESTER MA,Muller Full Muni Universe,US,US,OTC,981306QL0,3BPSYC90,,,,,,,,N,BBG00HBGF720,,FF000F7AB2A,,,,CI8006CEX,CI8006CEX,FALSE,EarlyUS,110.366,FALSE,110.366,,FALSE,,,,,,,,,,,,,,,,,0
13068LNT8,,CALIFORNIA ST PUBLIC WKS BRD L SER B,5,10/1/2033,USD,MULLERU,106.463,MULLERU,3/31/2022,MULLERU,3/31/2022,FI,BOND,FALSE,2,ABPRICE,,PER,Debt,106.463,US,USD,Bond,3/31/2022,,,,,,,,,,,,,,,,,,Aa3,A+,AA-,,AA,25,,,,,1AA-FI,Municipal Bonds; Vendor Priced,0,L,AB Best Price,US13068LNT88,13068LNT8,EA1MKQ7,,13068LNT8,Local Government,AC\epmprd_svc,,EarlyUS,3/31/2022,CALIFORNIA ST PUBLIC WKS BRD L,Muller Full Muni Universe,US,US,OTC,13068LNT8,27848790,,,,,,,,N,BBG006BB78L1,,FF000EE4383,,,,LZ005504286,LZ005504286,FALSE,EarlyUS,106.463,FALSE,106.463,,FALSE,,,,,,,,,,,,,,,,,0
IS10FD5,,IRS #504106 PAY FIXED 2.555 IRSLV504106 CME,2.555,12/31/2036,USD,CALYPSO,101.888181,CALYPSO,3/31/2022,CALYPSO,3/31/2022,DV,SWAP,FALSE,2,ABPRICE,,PER,Derivatives,101.888181,US,USD,Swap,3/31/2022,,,,,INTEREST RATE,,,,,,,,,,,,INTRATE,,,,,,26,,,,,5A-DV,Derivative SWAPS priced by vendor,0,C,AB Best Price,,,IS10FD5,,IS10FD5,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,IRS #504106 PAY FIXED 2.555,Calypso,US,US,CME,IS10FD591,,,,632686,,IRSLV504106,,,Y,,,,,,,LZ006310352,LZ006310352,FALSE,EarlyUS,101.888181,FALSE,101.888181,,TRUE,,,,,,,,,,,,,,,,,0
IS0Z9X9,,IRS #503915 PAY FIXED 2.256 IRSLV503915 CME,2.256,11/10/2025,USD,CALYPSO,98.905913,CALYPSO,3/31/2022,CALYPSO,3/31/2022,DV,SWAP,TRUE,2,ABPRICE,,PER,Derivatives,98.905913,US,USD,Swap,3/31/2022,,,,,INTEREST RATE,,,,,,,,,,,,INTRATE,,,,,,26,,,,,5A-DV,Derivative SWAPS priced by vendor,0,C,AB Best Price,,,IS0Z9X9,,IS0Z9X9,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,IRS #503915 PAY FIXED 2.256,Calypso,US,US,CME,,,,,620252,,IRSLV503915,,,Y,,,,,,9492758,LZ006254246,LZ006254246,FALSE,EarlyUS,98.905913,FALSE,98.905913,,TRUE,,,,,,,,,,,,,,,,,0
IS10YD8,,IRS #504222 PAY FIXED 1.978 IRSLV504222 CME,1.978,1/15/2026,USD,CALYPSO,97.861257,CALYPSO,3/31/2022,CALYPSO,3/31/2022,DV,SWAP,TRUE,2,ABPRICE,,PER,Derivatives,97.861257,US,USD,Swap,3/31/2022,,,,,INTEREST RATE,,,,,,,,,,,,INTRATE,,,,,,26,,,,,5A-DV,Derivative SWAPS priced by vendor,0,C,AB Best Price,,,IS10YD8,,IS10YD8,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,IRS #504222 PAY FIXED 1.978,Calypso,US,US,CME,,,,,638096,,IRSLV504222,,,Y,,,,,,,LZ006333244,LZ006333244,FALSE,EarlyUS,97.861257,FALSE,97.861257,,TRUE,,,,,,,,,,,,,,,,,0
IS13NC9,,IRS #504774 PAY FIXED 2.2262 IRSLV504774 CME,2.22625,12/31/2040,USD,CALYPSO,97.144014,CALYPSO,3/31/2022,CALYPSO,3/31/2022,DV,SWAP,FALSE,2,ABPRICE,,PER,Derivatives,97.144014,US,USD,Swap,3/31/2022,,,,,INTEREST RATE,,,,,,,,,,,,INTRATE,,,,,,26,,,,,5A-DV,Derivative SWAPS priced by vendor,0,C,AB Best Price,,,IS13NC9,,IS13NC9,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,IRS #504774 PAY FIXED 2.2262,Calypso,US,US,CME,IS13NC994,,,,662872,,IRSLV504774,,,Y,,,,,,,LZ006479543,LZ006479543,FALSE,EarlyUS,97.144014,FALSE,97.144014,,TRUE,,,,,,,,,,,,,,,,,0
IS27O83,,IRS #514356 PAY FIXED 1.0675 IRSLV514356 LCH,1.0675,1/15/2028,USD,CALYPSO,92.525109,CALYPSO,3/31/2022,CALYPSO,3/31/2022,DV,SWAP,TRUE,2,ABPRICE,,PER,Derivatives,92.525109,US,USD,Swap,3/31/2022,,,,,INTEREST RATE,,,,,,,,,,,,INTRATE,,,,,,26,,,,,5A-DV,Derivative SWAPS priced by vendor,0,C,AB Best Price,,,IS27O83,,IS27O83,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,IRS #514356 PAY FIXED 1.0675,Calypso,US,US,LCH,IS27O8398,8T8756L0,,,1132620,,IRSLV514356,,,Y,,,,,,12686288,LZ008667939,LZ008667939,FALSE,EarlyUS,92.525109,FALSE,92.525109,,TRUE,,,,,,,,,,,,,,,,,0
IS2F119,,SOAF CDSS 633507 SOAF-633507,1,12/20/2026,USD,CALYPSO,95.876186,CALYPSO,3/31/2022,CALYPSO,3/31/2022,DV,SWAP,TRUE,2,ABPRICE,,PER,Derivatives,95.876186,ZA,USD,Swap,3/31/2022,,,,,Credit Default Sell,,,,,,,,,,,,CDSS,Ba2,BB-,BB-,,,26,,,,,5A-DV,Derivative SWAPS priced by vendor,0,S,AB Best Price,,,IS2F119,,IS2F119,Sovereign Government,AC\epmprd_svc,,EarlyUS,3/31/2022,SOAF CDSS 633507,Calypso,US,ZA,OTC,IS2F11994,,,,1264232,,SOAF-633507,,,Y,,,,,,13366052,LZ009051930,LZ009051930,FALSE,EarlyUS,95.876186,FALSE,95.876186,,TRUE,,,,,,,,,,,,,,,,,0
IS220T1,,CMBX.NA.BBB-.6 CDSS 547487 CMBX-BBB--547487,3,5/11/2063,USD,CALYPSO,75.59,CALYPSO,3/31/2022,CALYPSO,3/31/2022,DV,SWAP,TRUE,2,ABPRICE,,PER,Derivatives,75.59,US,USD,Swap,3/31/2022,,,,,Credit Default Sell,,,,,,,,,,,,CDSS,,,,,BB-,26,,,,,5A-DV,Derivative SWAPS priced by vendor,0,C,AB Best Price,,,IS220T1,,IS220T1,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,CMBX.NA.BBB-.6 CDSS 547487,Calypso,US,US,OTC,,,,,1019110,,CMBX-BBB--547487,,,Y,,,,,,,LZ008308454,LZ008308454,FALSE,EarlyUS,75.59,FALSE,75.59,,TRUE,,,,,,,,,,,,,,,,,0
IS20MD3,,CMBX.NA.BBB-.6 CDSS 532568 CMBX-BBB--532568,3,5/11/2063,USD,CALYPSO,75.59,CALYPSO,3/31/2022,CALYPSO,3/31/2022,DV,SWAP,TRUE,2,ABPRICE,,PER,Derivatives,75.59,US,USD,Swap,3/31/2022,,,,,Credit Default Sell,,,,,,,,,,,,CDSS,,,,,BB-,26,,,,,5A-DV,Derivative SWAPS priced by vendor,0,C,AB Best Price,,,IS20MD3,,IS20MD3,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,CMBX.NA.BBB-.6 CDSS 532568,Calypso,US,US,OTC,,,,,991888,,CMBX-BBB--532568,,,Y,,,,,,,LZ008252120,LZ008252120,FALSE,EarlyUS,75.59,FALSE,75.59,,TRUE,,,,,,,,,,,,,,,,,0
756158101,,REAVES UTILITY INCOME FUND,,,USD,IDSI216,34.57,IDSI216,3/31/2022,IDSI216,3/31/2022,EQ,CLFD,FALSE,0,ABPRICE,,,Equity,34.57,US,USD,Closed End Fund,3/31/2022,,34.48,,IDSI216,,3/31/2022,IDSI216,34.51,IDSI216,3/31/2022,IDSI216,Mutual or investment trust fund,Shares of beneficial interest,Investment fund (closed end),,239149,EQ,,,,,,28,34.54,IDSI216,3/31/2022,IDSI216,10A-EQ,"Mutual Fund, if fund is registered, level 1. If fund is not registered, no level is required per the FASB",0,C,AB Best Price,US7561581015,756158101,2396525,UTG,756158101,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,REAVES UTILITY INCOME FUND,IDSI 216,US,US,AMEX,,R0047330,,,,UTG US,,,,N,BBG000BS9MY0,,EQ0000000000761387,,,1204919,LZ002624002,LZ002624002,FALSE,EarlyUS,34.57,FALSE,34.57,,TRUE,,,,,,,,,,,NYSE MKT LLC equities and options,,,,,,0
AJ39030,,AB FINANCIAL SERVICES OPPORTUNITIES DELAWARE FUND SERIES 3A CLOSE 9,,,USD,System Unpriced Roll,1,SRM_COST,7/15/2019,SRM_COST,3/31/2022,EQ,OPFD,FALSE,0,ABPRICE,,,Equity,1,US,USD,Open End Fund,7/15/2019,,,,,,,,,,,,,,,,,EQ,,,,,,11,,,,,1111E-EQ,RESEARCH SRM Cost Price,0,C,AB Best Price,,,AJ39030,AJ39030,AJ39030,Corporate,AC\epmprd_svc,,Europe,3/31/2022,AB FINANCIAL SERVICES,SRM Security Initial Price,US,US,OTC,,5VHNXF80,,,,,,,,Y,,,,,,,LZ007958980,LZ007958980,FALSE,EarlyUS,,FALSE,,,FALSE,,,,,,,,,,,,,,,,,708
647370HE8,,NEW MEXICO ST HOSP EQUIPMENT L REF-PRESBYTERIAN HEALTHCARE SE,5,8/1/2024,USD,MULLERU,106.909,MULLERU,3/31/2022,MULLERU,3/31/2022,FI,BOND,FALSE,2,ABPRICE,,PER,Debt,106.909,US,USD,Bond,3/31/2022,,,,,,,,,,,,,,,,,,Aa3,AA,AA,,AA,25,,,,,1AA-FI,Municipal Bonds; Vendor Priced,0,L,AB Best Price,US647370HE80,647370HE8,EA5ZUW8,,647370HE8,Local Government,AC\epmprd_svc,,EarlyUS,3/31/2022,NEW MEXICO ST HOSP EQUIPMENT L,Muller Full Muni Universe,US,US,OTC,647370HE8,3BPBHS50,,,,,,,,N,BBG00GLN8FB6,,FF000F6CEAD,,,,CI80064GY,CI80064GY,FALSE,EarlyUS,106.909,FALSE,106.909,,FALSE,,,,,,,,,,,,,,,,,0
64966LMD0,,NEW YORK NY REF-SER J,5,8/1/2029,USD,MULLERU,106.486,MULLERU,3/31/2022,MULLERU,3/31/2022,FI,BOND,FALSE,2,ABPRICE,,PER,Debt,106.486,US,USD,Bond,3/31/2022,,,,,,,,,,,,,,,,,,Aa2,AA,AA-,,AA,25,,,,,1AA-FI,Municipal Bonds; Vendor Priced,0,L,AB Best Price,US64966LMD00,64966LMD0,EA1YR95,,64966LMD0,Local Government,AC\epmprd_svc,,EarlyUS,3/31/2022,NEW YORK NY,Muller Full Muni Universe,US,US,OTC,64966LMD0,28219620,,,,,,,,N,BBG006MM5MK7,,FF000EEB068,,,,LZ005591105,LZ005591105,FALSE,EarlyUS,106.486,FALSE,106.486,,TRUE,,,,,,,,,,,,,,,,,0
30260UAC9,,"FCG ACQUISITIONS, INC. INITIAL TERM LOAN (FIRST LIEN)",4.25,3/31/2028,USD,MARKIT,98.208,MARKIT,3/31/2022,MARKIT,3/31/2022,FI,BKLN,TRUE,2,ABPRICE,BANKLN,PER,Debt,98.208,US,USD,Bank Loan,3/31/2022,Bank Loan,98.208,,MARKIT,,3/31/2022,MARKIT,,MARKIT,3/31/2022,MARKIT,,,,,,TERM,B2,B-,,,,14,98.875,MARKIT,3/31/2022,MARKIT,13AA-FI,Bank Loan priced by MARKIT with 3 or more Contributors,0,C,AB Best Price,US30260UAC99,30260UAC9,EA5WW67,,30260UAC9,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,"FCG ACQUISITIONS, INC.",MARKIT,US,US,OTC,30260UAC9,,,,,,,,,N,BBG00ZHR6070,BL3567742,,,LX193293,,CI800BQ6C,CI800BQ6C,FALSE,EarlyUS,98.5415,FALSE,98.5415,,TRUE,,,,,,,,N,3,,,,,,,,0
45174UAG3,,"IHEARTCOMMUNICATIONS, INC. (FK SECOND AMENDMENT INCREMENTAL T",3.75,5/1/2026,USD,MARKIT,99.313,MARKIT,3/31/2022,MARKIT,3/31/2022,FI,BKLN,TRUE,2,ABPRICE,BANKLN,PER,Debt,99.313,US,USD,Bank Loan,3/31/2022,Bank Loan,99.313,,MARKIT,,3/31/2022,MARKIT,,MARKIT,3/31/2022,MARKIT,,,,,,TERM,B1,BB-,,,,14,100,MARKIT,3/31/2022,MARKIT,13AA-FI,Bank Loan priced by MARKIT with 3 or more Contributors,0,C,AB Best Price,US45174UAG31,45174UAG3,EA5BHZ8,,45174UAG3,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,"IHEARTCOMMUNICATIONS, INC. (FK",MARKIT,US,US,OTC,45174UAG3,,,,,,,,,N,BBG00VYL9YM9,BL3414036,,,LX189057,,CI8005055,CI8005055,FALSE,EarlyUS,99.6565,FALSE,99.6565,,TRUE,,,,,,,,N,6,,,,,,,,0
42804VAY7,,"HERTZ CORPORATION, THE TERM LOAN C",3.75,6/11/2028,USD,MARKIT,99.097,MARKIT,3/31/2022,MARKIT,3/31/2022,FI,BKLN,TRUE,2,ABPRICE,BANKLN,PER,Debt,99.097,US,USD,Bank Loan,3/31/2022,Bank Loan,99.097,,MARKIT,,3/31/2022,MARKIT,,MARKIT,3/31/2022,MARKIT,,,,,,TERM,B3,BB+,WD,,,14,99.722,MARKIT,3/31/2022,MARKIT,13AA-FI,Bank Loan priced by MARKIT with 3 or more Contributors,0,C,AB Best Price,US42804VAY74,42804VAY7,EA6AEU8,,42804VAY7,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,"HERTZ CORPORATION, THE",MARKIT,US,US,OTC,42804VAY7,,,,,,,,,N,,BL3638725,,,LX195526,,CI8006K97,CI8006K97,FALSE,EarlyUS,99.4095,FALSE,99.4095,,TRUE,,,,,,,,N,7,,,,,,,,0
00900W571,,INV OPP INTL SMID CO-A,,,USD,System Unpriced Roll,41.45,SRM_COST,4/29/2020,SRM_COST,3/31/2022,EQ,OPFD,FALSE,0,ABPRICE,,,Equity,41.45,US,USD,Open End Fund,4/29/2020,,,,,,,,,,,,,,,,,EQ,,,,,,11,,,,,1111E-EQ,RESEARCH SRM Cost Price,0,C,AB Best Price,US00900W5711,00900W571,AJ90231,OSMAX,00900W571,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,INV OPP INTL SMID CO-A,SRM Security Initial Price,US,US,NASDAQ,,A0512160,,,,OSMAX US,,,,N,,,,,,12200706,CI8004P0A,CI8004P0A,FALSE,EarlyUS,,FALSE,,,FALSE,,,,,,,,,,,,,,,,A,501
78571YBF6,,SABRE GLBL INC. TERM LOAN B1,4,12/17/2027,USD,MARKIT,98.75,MARKIT,3/31/2022,MARKIT,3/31/2022,FI,BKLN,TRUE,2,ABPRICE,BANKLN,PER,Debt,98.75,US,USD,Bank Loan,3/31/2022,Bank Loan,98.75,,MARKIT,,3/31/2022,MARKIT,,MARKIT,3/31/2022,MARKIT,,,,,,TERM,Ba3,B,,,,14,99.375,MARKIT,3/31/2022,MARKIT,13AA-FI,Bank Loan priced by MARKIT with 3 or more Contributors,0,C,AB Best Price,US78571YBF60,78571YBF6,EA6D8E9,,78571YBF6,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,SABRE GLBL INC.,MARKIT,US,US,OTC,78571YBF6,,,,,,,,,N,,BL3660984,,,LX196145,,CI8006P0Q,CI8006P0Q,FALSE,EarlyUS,99.0625,FALSE,99.0625,,TRUE,,,,,,,,N,4,,,,,,,,0
21031HAC5,,"CONSTANT CONTACT, INC. INITIAL TERM LOAN",4.75,2/10/2028,USD,MARKIT,98.625,MARKIT,3/31/2022,MARKIT,3/31/2022,FI,BKLN,TRUE,3,ABPRICE,BANKLN,PER,Debt,98.625,US,USD,Bank Loan,3/31/2022,Bank Loan,98.625,,MARKIT,,3/31/2022,MARKIT,,MARKIT,3/31/2022,MARKIT,,,,,,TERM,B2,B,BB-,,,14,99.375,MARKIT,3/31/2022,MARKIT,13A-FI,Bank Loan priced by MARKIT,0,C,AB Best Price,US21031HAC51,21031HAC5,EA5WI70,,21031HAC5,Corporate,AC\epmprd_svc,,EarlyUS,3/31/2022,"CONSTANT CONTACT, INC.",MARKIT,US,US,OTC,21031HAC5,,,,,,,,,N,BBG00ZCMQNX5,BL3561745,,,LX192459,,CI80060V3,CI80060V3,FALSE,EarlyUS,99,FALSE,99,,TRUE,,,,,,,,N,2,,,,,,,,0
